checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
24611,2693740,0.0,2.350988701644575e-38,472,1.52109375,11694.915254237287,21.517620637079574,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFedGmwaKQAAAAAAAAAAAdgBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
23624,2695742,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfLIj4iKQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
20606,2697744,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFflKhAqKQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
20325,2699554,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfWMSIxKQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
31065,2700715,0.0,2.350988701644575e-38,478,1.5404296874999999,11422.594142259415,22.036447063307207,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdcNas1KQAAAAAAAAAAAd4BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
16666,2701796,0.0,2.350988701644575e-38,478,1.5404296874999999,11422.594142259415,22.036447063307207,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcTOeQ5KQAAAAAAAAAAAd4BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
12341,2705752,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFesSVhJKQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
11359,2707754,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfeUSpRKQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
3445,2715762,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeGcHJwKQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
361,2717764,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeweER4KQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
