checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
21371,3212066,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfPAyIDMQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
21853,3213227,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdGB6sHMQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
23812,3214308,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcJC+QLMQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
20009,3218264,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe0G1gbMQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
29251,3220266,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfGIyojMQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
4968,3228274,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeeQnJCMQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8054,3230276,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeoSkRKMQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
847,3232278,0.0,2.350988701644575e-38,478,1.5404296874999999,11422.594142259415,22.036447063307207,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf5UhZSMQAAAAAAAAAAAd4BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
3928,3234088,0.0,2.350988701644575e-38,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfCWShZMQAAAAAAAAAAAdsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
20837,3235281,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc9XdFdMQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
12595,3236330,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcGYephMQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
21885,3237139,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf+ZRNlMQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
9014,3240286,0.0,2.350988701644575e-38,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeycV5xMQAAAAAAAAAAAd0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
12097,3242288,0.0,2.350988701644575e-38,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfdeTB5MQAAAAAAAAAAAdwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
38758,3244300,0.0,3.76158192263132e-37,288,0.928125,25555.555555555555,5.281081348047394,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcdgwyBMQAAAAAAAAAAAyABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
