checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
50,32,46,18,26,0.0837890625,383846.1538461539,-39.36715569557899,6.481766092811327,28.5830752,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,3.0,2.2,2.2,0.9,0.009600000000000001,0.009600000000000001,44,70,18,-21,25,56,21.0,99,SFcUTCAAAAAAAAAAAABHQAAAAAAAADJAGgBTAAAAOEJdAAAAHgAWAAAACQBgACkALEY6Exk4KmM=
32,62,26,25,76,0.24492187499999998,124736.84210526315,-22.705954448238572,1.796152049815187,11.8060528,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,4.5,7.5,7.5,1.5,0.0014,0.0014,99,44,58,36,21,30,21.0,69,SFeXej4AAAAAAAAAAAA6QAAAAAAAADlATAAXAAAAmEEZAAAALQBLAAAADwAOACkAYyxiTBUeKkU=
39,37,24,41,12,0.038671874999999994,843333.3333333334,-49.77340924173271,6.559859660194596,60.8943776,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,8.8,7.2,7.2,2.1,0.007,0.007,13,88,16,-20,27,68,46.0,69,SFffjyUAAAAAAAAAAAA4QAAAAAAAgERADABUAAAAxEJIAAAAWABIAAAAFQBGAGMADVg4FBtEXEU=
99,73,2,68,23,0.07412109374999999,435217.39130434784,-41.092256481067125,6.950327497110941,40.389128,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,8.1,7.0,7.0,0.30000000000000004,0.0053,0.0053,37,1,-38,4,12,72,17.0,5,SFe7IkkAAAAAAAAAAAAAQAAAAAAAAFFAFwBZAAAAgkJGAAAAUQBGAAAAAwA1AAEAJQECLAxIIgU=
47,78,25,7,61,0.19658203124999998,157868.8524590164,-26.391353867104925,0.312374269533076,40.389128,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,4.2,8.4,8.4,8.5,0.009600000000000001,0.009600000000000001,35,41,49,6,17,81,8.5,92,SFevSE4AAAAAAAAAAAA5QAAAAAAAABxAPQAEAAAAgkIYAAAAKgBUAAAAVQBgAFYAIylZLhFREVw=
37,14,36,10,79,0.25458984375,119620.25316455697,-22.03910434241513,5.46654971682883,55.3020368,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,1.9000000000000001,4.800000000000001,4.800000000000001,3.4000000000000004,0.0041,0.0041,15,87,8,53,75,27,27.0,25,SFecSg4AAAAAAAAAAABCQAAAAAAAACRATwBGAAAAskIhAAAAEwAwAAAAIgApAAQAD1cwXUsbNhk=
79,63,64,92,23,0.07412109374999999,435217.39130434784,-41.092256481067125,0.390467836916345,32.9326736,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,1.0,7.2,7.2,8.1,0.0037,0.0037,88,77,-19,38,89,62,12.0,74,SFcKNT8AAAAAAAAAAABQQAAAAAAAAFdAFwAFAAAAVEIbAAAACgBIAAAAUQAlAFUAWE0VTlk+GEo=
98,47,76,73,53,0.17080078124999998,183207.54716981133,-28.66483442135379,1.639964915048649,20.5052496,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,2.8000000000000003,6.0,6.0,0.1,0.0036000000000000003,0.0036000000000000003,27,66,-12,19,18,76,45.0,31,SFd+KC8AAAAAAAAAAABTQAAAAAAAQFJANQAVAAAABEIwAAAAHAA8AAAAAQAkAA4AG0IcOxJMWh8=
39,22,61,75,82,0.26425781249999997,114878.0487804878,-21.39169039688096,4.68561404299614,21.747992,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,3.5,7.300000000000001,7.300000000000001,1.7000000000000002,0.0058000000000000005,0.0058000000000000005,76,52,8,-24,15,95,45.0,46,SFcPVxYAAAAAAAAAAIBOQAAAAAAAwFJAUgA8AAAADEI7AAAAIwBJAAAAEQA6ADQATDQwEA9fWi4=
23,3,71,19,39,0.12568359375,252564.10256410256,-33.428367120134,6.559859660194596,0.6213712,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,2.7,8.1,8.1,8.4,0.005,0.005,29,13,43,14,37,53,31.0,22,SFfn5wMAAAAAAAAAAMBRQAAAAAAAADNAJwBUAAAAgD9DAAAAGwBRAAAAVAAyAE8AHQ1TNiU1PhY=
51,39,81,69,78,0.2513671875,121282.05128205128,-22.259157428800165,0.390467836916345,19.8838784,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,2.6,8.5,8.5,8.8,0.005200000000000001,0.005200000000000001,94,7,-1,-39,34,32,46.0,43,SFdgTycAAAAAAAAAAEBUQAAAAAAAQFFATgAFAAAAAEIZAAAAGgBVAAAAWAA0ADQAXgcnASIgXCs=
16,17,24,55,28,0.09023437499999999,355714.28571428574,-38.309233997406494,0.859029241215959,20.5052496,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,4.2,10.0,10.0,9.4,0.0046,0.0046,51,95,47,52,31,34,27.0,72,SFcPqxEAAAAAAAAAAAA4QAAAAAAAgEtAHAALAAAABEIVAAAAKgBkAAAAXgAuABgAM19XXB8iNkg=
53,98,58,43,83,0.26748046875,113373.49397590362,-21.179968300786356,0.156187134766538,28.5830752,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,8.700000000000001,9.5,9.5,1.1,0.0098,0.0098,12,74,27,38,80,90,2.0,22,SFcbimIAAAAAAAAAAABNQAAAAAAAgEVAUwACAAAAOEJhAAAAVwBfAAAACwBiAAMADEpDTlBaBBY=
