checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
11713,713347,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdV44PiCgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
51835,714348,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe652zmCgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8697,715349,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeC61XqCgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
52759,716350,0.0,0.0,474,1.5275390624999998,11603.37552742616,21.690459014456508,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfu7z7uCgAAAAAAAAAAANoBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
15841,717351,0.0,0.0,475,1.53076171875,11557.894736842107,21.776916097241838,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf28yfyCgAAAAAAAAAAANsBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
51751,718352,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfG9xD2CgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
12808,719353,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcv+Pn5CgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
52797,720354,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFc1/OL9CgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
52768,721355,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcdAMsBCwAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
51778,722356,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdiBLQFCwAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
