checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
36,24,38,73,51,0.16435546874999998,190784.3137254902,-29.27652411617811,7.5750760361770935,53.4379232,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,4.0,5.6000000000000005,0.0,4.5,0.0058000000000000005,0.0058000000000000005,56,38,68,40,16,67,49.5,53,SFcJOhgAAAAAABhCAACSQjMAYQAAAKxCRAAAACgAOAAAAC0AOgApADgmRCgQQ2M1
48,41,3,53,17,0.054785156249999994,592352.9411764706,-45.22000637025121,0.078093567383269,31.6899312,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,5.800000000000001,9.5,0.0,7.9,0.0033,0.0033,60,40,98,96,33,1,2.0,84,SFcuXSkAAAAAAEBAAABUQhEAAQAAAExCYAAAADoAXwAAAE8AIQBfADwoYmAhAQRU
57,52,71,61,40,0.12890625,246000.0,-33.0446409406793,1.56187134766538,36.0395296,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,5.300000000000001,0.1,0.0,3.8000000000000003,0.0074,0.0074,43,51,52,90,75,77,9.0,18,SFe1dDQAAAAAAI5CAAB0QigAFAAAAGhCYQAAADUAAQAAACYASgBQACszNFpLTRIS
84,89,53,76,94,0.3029296875,98936.17021276595,-18.971412135769953,2.030432751964994,17.3983936,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,4.2,8.5,0.0,2.0,0.005200000000000001,0.005200000000000001,8,46,73,28,99,57,8.0,33,SFdIa1kAAAAAAFRCAACYQl4AGgAAAOBBQAAAACoAVQAAABQANABUAAguSRxjORAh
16,18,77,27,89,0.28681640625,105056.17977528089,-19.949336510488052,4.138959071313257,4.9709696,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault,9.1,2.0,0.0,6.4,0.0079,0.0079,69,15,62,28,94,72,13.0,35,SFdoOhIAAAAAAJpCAADYQVkANQAAAABBCwAAAFsAFAAAAEAATwAgAEUPPhxeSBoj
79,32,99,53,61,0.19658203124999998,157868.8524590164,-26.391353867104925,7.5750760361770935,62.13712,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,8.6,2.7,0.0,4.800000000000001,0.0058000000000000005,0.0058000000000000005,55,21,45,45,42,71,15.0,68,SFcReSAAAAAAAMZCAABUQj0AYQAAAMhCPgAAAFYAGwAAADAAOgBgADcVLS0qRx5E
78,84,96,51,94,0.3029296875,98936.17021276595,-18.971412135769953,5.622736851595368,55.3020368,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,6.0,6.2,0.0,2.4000000000000004,0.0019,0.0019,30,76,42,68,80,10,49.5,22,SFdgVlQAAAAAAMBCAABMQl4ASAAAALJCXwAAADwAPgAAABgAEwBNAB5MKkRQCmMW
59,9,71,68,4,0.012890625,2550000.0,-62.92764206686425,6.169391823278251,39.7677568,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault,9.200000000000001,9.200000000000001,0.0,4.9,0.0006000000000000001,0.0006000000000000001,53,25,15,45,59,45,2.5,99,SFfWOAkAAAAAAI5CAACIQgQATwAAAIBCDwAAAFwAXAAAADEABgAuADUZDy07LQVj
32,64,10,58,57,0.18369140625,169649.12280701756,-27.49578086221021,1.874245617198456,9.320568,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,8.6,3.5,0.0,7.5,0.0048000000000000004,0.0048000000000000004,9,12,1,68,80,27,34.0,74,SFcoW0AAAAAAACBBAABoQjkAGAAAAHBBLAAAAFYAIwAAAEsAMABPAAkMAURQG0RK
99,81,36,47,12,0.038671874999999994,843333.3333333334,-49.77340924173271,7.653169603560363,9.9419392,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,8.3,4.7,0.0,4.7,0.0004,0.0004,14,76,9,54,17,71,23.0,82,SFfuLlEAAAAAABBCAAA8QgwAYgAAAIBBLwAAAFMALwAAAC8ABAA9AA5MCTYRRy5S
28,62,8,66,35,0.11279296875,282571.4285714286,-35.050616867496245,3.592304099630374,42.8746128,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,9.9,7.7,0.0,7.6000000000000005,0.0074,0.0074,26,57,10,67,57,46,20.0,8,SFdPHT4AAAAAAABBAACEQiMALgAAAIpCGgAAAGMATQAAAEwASgBBABo5CkM5LigI
88,63,72,62,85,0.27392578125,110470.58823529411,-20.762367304649985,1.874245617198456,40.389128,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,8.3,0.5,0.0,7.5,0.007,0.007,79,37,60,8,73,88,44.5,75,SFd5fD8AAAAAAJBCAAB4QlUAGAAAAIJCVAAAAFMABQAAAEsARgANAE8lPAhJWFlL
