checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
34,58,74,24,27,0.08701171875,369259.25925925927,-38.82985604580361,3.8265848017801813,34.7967872,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,8.9,5.2,0.0,5.1000000000000005,0.0064,0.0064,31,48,5,35,36,53,27.5,12,SFcEazoAAAAAAJRCAADAQRsAMQAAAGBCJwAAAFkANAAAADMAQAAQAB8wBSMkNTcM
32,18,77,45,10,0.0322265625,1014000.0,-52.07745461328449,4.68561404299614,41.631870400000004,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,0.5,6.0,0.0,3.8000000000000003,0.0074,0.0074,65,95,59,16,51,36,43.5,48,SFdTGRIAAAAAAJpCAAA0QgoAPAAAAIZCRgAAAAUAPAAAACYASgBSAEFfOxAzJFcw
97,98,86,27,66,0.21269531249999998,145151.51515151514,-25.08986094844107,3.2018362627140293,47.2242112,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,5.4,5.4,0.0,6.9,0.004200000000000001,0.004200000000000001,5,27,57,33,42,21,20.5,77,SFe8I2IAAAAAAKxCAADYQUIAKQAAAJhCPAAAADYANgAAAEUAKgA1AAUbOSEqFSlN
43,64,100,13,37,0.11923828125,266756.75675675675,-34.22113266012289,1.405684212898842,5.5923408000000006,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,4.800000000000001,1.3,0.0,1.5,0.0073,0.0073,36,23,90,1,74,5,20.0,85,SFfbBEAAAAAAAMhCAABQQSUAEgAAABBBYAAAADAADQAAAA8ASQAjACQXWgFKBShV
61,93,72,55,79,0.25458984375,119620.25316455697,-22.03910434241513,1.249497078132304,18.0197648,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,9.0,2.5,0.0,5.6000000000000005,0.0079,0.0079,8,51,20,44,82,54,19.5,17,SFdqeV0AAAAAAJBCAABcQk8AEAAAAOhBOQAAAFoAGQAAADgATwAoAAgzFCxSNicR
52,53,27,28,79,0.25458984375,119620.25316455697,-22.03910434241513,1.796152049815187,7.4564544,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,4.5,8.8,0.0,1.2000000000000002,0.0058000000000000005,0.0058000000000000005,5,2,83,65,35,91,22.5,52,SFcfbTUAAAAAANhBAADgQU8AFwAAAEBBTwAAAC0AWAAAAAwAOgBeAAUCU0EjWy00
32,24,24,78,42,0.1353515625,233809.52380952382,-32.300550558073894,7.418888901410555,46.60284,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,4.4,2.7,0.0,7.0,0.008400000000000001,0.008400000000000001,19,78,96,66,72,18,22.0,5,SFfsWhgAAAAAAMBBAACcQioAXwAAAJZCQwAAACwAGwAAAEYAVAA6ABNOYEJIEiwF
55,45,1,51,8,0.02578125,1270000.0,-54.828118197614515,4.217052638696526,11.184681600000001,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,1.4000000000000001,7.0,0.0,2.2,0.0061,0.0061,79,84,28,16,49,81,33.5,23,SFcLPi0AAAAAAIA/AABMQggANgAAAJBBEQAAAA4ARgAAABYAPQAXAE9UHBAxUUMX
70,55,21,63,66,0.21269531249999998,145151.51515151514,-25.08986094844107,0.546654971682883,11.8060528,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,7.2,2.7,0.0,5.7,0.0034000000000000002,0.0034000000000000002,73,65,79,61,13,26,37.0,66,SFdZZjcAAAAAAKhBAAB8QkIABwAAAJhBYQAAAEgAGwAAADkAIgAPAElBTz0NGkpC
51,13,97,49,9,0.02900390625,1127777.7777777778,-53.385483568383876,7.731263170943631,48.466953600000004,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,4.4,0.9,0.0,0.8,0.0074,0.0074,65,37,16,45,14,41,16.0,60,SFc9Xw0AAAAAAMJCAABEQgkAYwAAAJxCFQAAACwACQAAAAgASgBNAEElEC0OKSA8
