checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
83,7,100,30,18,0.0580078125,558888.8888888889,-44.45259195684929,3.436116964863836,16.1556512,Internal Communication Fault; Internal Conversion Fault,3.6,1.1,1.1,4.6000000000000005,0.0017000000000000001,0.0017000000000000001,27,22,-5,-18,87,8,29.5,16,SFfNWQcAAAAAAAAAAABZQAAAAAAAAD5AEgAsAAAA0EEDAAAAJAALAAAALgARAAQAGxYjFlcIOxA=
52,60,78,33,83,0.26748046875,113373.49397590362,-21.179968300786356,5.310362582062292,34.7967872,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,6.800000000000001,1.1,1.1,6.6000000000000005,0.0008,0.0008,100,68,35,-8,60,18,37.0,43,SFdEHzwAAAAAAAAAAIBTQAAAAAAAgEBAUwBEAAAAYEJdAAAARAALAAAAQgAIAB0AZERLIDwSSis=
82,13,23,96,15,0.04833984375,672666.6666666666,-46.88012135047842,0.468561404299614,37.282272,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,4.800000000000001,7.9,7.9,0.7000000000000001,0.0026000000000000003,0.0026000000000000003,34,80,57,-39,5,17,24.0,83,SFcPUQ0AAAAAAAAAAAA3QAAAAAAAAFhADwAGAAAAcEIvAAAAMABPAAAABwAaAC8AIlBhAQURMFM=
84,30,70,78,10,0.0322265625,1014000.0,-52.07745461328449,5.076081879912485,24.233476800000002,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault,2.6,2.9000000000000004,2.9000000000000004,7.9,0.0012000000000000001,0.0012000000000000001,89,52,7,12,52,69,6.0,44,SFd2Kx4AAAAAAAAAAIBRQAAAAAAAgFNACgBBAAAAHEIHAAAAGgAdAAAATwAMADAAWTQvNDRFDCw=
60,38,7,6,20,0.064453125,502000.0,-43.02225795749888,0.390467836916345,54.0592944,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,0.2,9.8,9.8,2.5,0.00030000000000000003,0.00030000000000000003,38,37,0,-21,25,52,22.0,14,SFeUTiYAAAAAAAAAAAAcQAAAAAAAABhAFAAFAAAArkJFAAAAAgBiAAAAGQADAA0AJiUoExk0LA4=
88,87,89,95,64,0.20625,150000.0,-25.600661958414605,5.622736851595368,24.854848,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault,4.2,3.3000000000000003,3.3000000000000003,8.200000000000001,0.007500000000000001,0.007500000000000001,33,70,6,-17,76,22,39.0,5,SFdagFcAAAAAAAAAAEBWQAAAAAAAwFdAQABIAAAAIEIPAAAAKgAhAAAAUgBLADQAIUYuF0wWTgU=
70,21,27,34,46,0.14824218749999998,212608.69565217392,-30.896488268980022,1.249497078132304,15.53428,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault,6.2,9.600000000000001,9.600000000000001,6.800000000000001,0.0098,0.0098,64,58,40,-28,45,53,31.5,46,SFevbBUAAAAAAAAAAAA7QAAAAAAAAEFALgAQAAAAyEEFAAAAPgBgAAAARABiAEkAQDpQDC01Py4=
18,55,6,39,71,0.22880859374999998,134225.35211267605,-23.864722090497168,4.607520475612871,0.6213712,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,7.0,0.8,0.8,5.2,0.0041,0.0041,80,87,-25,48,10,46,37.5,99,SFe9/TcAAAAAAAAAAAAYQAAAAAAAgENARwA7AAAAgD9iAAAARgAIAAAANAApAAIAUFcPWAouS2M=
86,51,66,70,46,0.14824218749999998,212608.69565217392,-30.896488268980022,6.325578958044789,12.427424,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,6.2,1.4000000000000001,1.4000000000000001,5.4,0.0007,0.0007,28,79,44,32,67,84,20.5,78,SFe1XDMAAAAAAAAAAIBQQAAAAAAAgFFALgBRAAAAoEFaAAAAPgAOAAAANgAHACEAHE9USENUKU4=
79,59,80,7,43,0.13857421875,228139.53488372092,-31.939486111199074,0.624748539066152,7.4564544,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault,0.4,3.3000000000000003,3.3000000000000003,7.0,0.0083,0.0083,62,58,50,51,16,8,48.5,92,SFcHdDsAAAAAAAAAAABUQAAAAAAAABxAKwAIAAAAQEEPAAAABAAhAAAARgBTAD0APjpaWxAIYVw=
